Race,Mastery_Name,Mastery_Type,Mastery_ID,Skill_ID,Skill_Code,Group_Code,Gold_Price,Skill_Level,Category,Icon_Path,Name_Key,Name_KOR,Name_EN,Tooltip_Key,Tooltip_KOR,Tooltip_EN,Study_Key,Study_KOR,Study_EN,Gold_Price_Raw,HP_Cost,MP_Cost_Min,MP_Cost_Max,MP_Per_Use,SP_Cost,Mastery_Level_Req,Cast_ms,Cooldown1_ms,Cooldown2_ms,Is_Passive,Atk_Bitmask,MP_Sustain,Can_Target_Enemy,Can_Target_Ally,Can_Target_Self,Targets_Group,Targets_Party,Targets_Single,Target_Type,Weapon_Req1,Weapon_Req2,Weapon_Req1_Code,Weapon_Req2_Code,Range,Max_Targets,Effect_Count,Eff1_Type_Raw,Eff1_Type,Eff1_Value,Eff1_Element,Eff1_Param_Min,Eff1_Param_Max,Eff2_Element,Eff2_Type_Raw,Eff2_Type,Eff2_Value,Eff2_Param1,Eff2_Param2,Eff2_Param3,Eff2_Duration_ms,Eff2_Range,Eff3_Type_Raw,Eff3_Type,Eff3_Value,Eff3_Param_Min,Eff3_Param_Max,Eff3_Param3,Eff3_Param4,Eff3_Duration_ms,Eff4_Type_Raw,Eff4_Type,Eff4_Value,Eff4_Param_Min,Eff4_Param_Max,Eff4_Param3,Eff4_Param4,Eff4_Duration_ms
Chinese,Lightning,Force,274,3406,SKILL_CH_LIGHTNING_GIGONGTA_D_15,SKILL_CH_LIGHTNING_GIGONGTA_D,0,15,1,skill\china\lightning_gigongta_d.ddj,SN_SKILL_CH_LIGHTNING_GIGONGTA_D,,Thunder Dragon Force,SN_SKILL_CH_LIGHTNING_GIGONGTA_D_TT_DESC,.,"Strikes the enemy with electricity, infusing the thunder force into the weapon.",SN_SKILL_CH_LIGHTNING_GIGONGTA_D_STUDY,.,The fourth skill of Thunder Force Series is called Thunder Dragon meaning that it has the shape of a descending dragon. It is a skill of breaking through obstacles.,0,0,0,0,2473,93,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,7087,0,1,1685418593,arud,8000,6386804,8,100,589,1093,E___,100,25971,206,20,50,6645362,1,____,6,50,2,80,24,1734702198,1296122196,TAAM,0,0,0,0,0,0
Chinese,Lightning,Force,274,3407,SKILL_CH_LIGHTNING_GWANTONG_D_01,SKILL_CH_LIGHTNING_GWANTONG_D,0,1,2,skill\china\lightning_gwantong_d.ddj,SN_SKILL_CH_LIGHTNING_GWANTONG_D,,Force - Piercing Force,SN_SKILL_CH_LIGHTNING_GWANTONG_D_TT_DESC,.,Force class of damage increases.,SN_SKILL_CH_LIGHTNING_GWANTONG_D_STUDY,.,"After training the Piercing Force Series to a certain level, the speed of the flow will quicken and also be able to be controlled at will. This is the stage of Force.",0,1000,1500,1000,1178,68,99999999,3000,0,0,0,5,0,0,0,0,0,0,0,0,Any,Any,255,255,1545,1,1,1685418593,arud,637815,6582901,0,16,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3408,SKILL_CH_LIGHTNING_GWANTONG_D_02,SKILL_CH_LIGHTNING_GWANTONG_D,0,2,2,skill\china\lightning_gwantong_d.ddj,SN_SKILL_CH_LIGHTNING_GWANTONG_D,,Force - Piercing Force,SN_SKILL_CH_LIGHTNING_GWANTONG_D_TT_DESC,.,Force class of damage increases.,SN_SKILL_CH_LIGHTNING_GWANTONG_D_STUDY,.,"After training the Piercing Force Series to a certain level, the speed of the flow will quicken and also be able to be controlled at will. This is the stage of Force.",0,1000,1500,1000,1627,78,99999999,3000,0,0,0,5,0,0,0,0,0,0,0,0,Any,Any,255,255,2329,1,1,1685418593,arud,688235,6582901,0,17,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3409,SKILL_CH_LIGHTNING_GWANTONG_D_03,SKILL_CH_LIGHTNING_GWANTONG_D,0,3,2,skill\china\lightning_gwantong_d.ddj,SN_SKILL_CH_LIGHTNING_GWANTONG_D,,Force - Piercing Force,SN_SKILL_CH_LIGHTNING_GWANTONG_D_TT_DESC,.,Force class of damage increases.,SN_SKILL_CH_LIGHTNING_GWANTONG_D_STUDY,.,"After training the Piercing Force Series to a certain level, the speed of the flow will quicken and also be able to be controlled at will. This is the stage of Force.",0,1000,1500,1000,2217,88,99999999,3000,0,0,0,5,0,0,0,0,0,0,0,0,Any,Any,255,255,5338,1,1,1685418593,arud,738655,6582901,0,18,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3410,SKILL_CH_LIGHTNING_JIPJUNG_C_01,SKILL_CH_LIGHTNING_JIPJUNG_C,0,1,2,skill\china\lightning_jipjung_c.ddj,SN_SKILL_CH_LIGHTNING_JIPJUNG_C,,Concentration - 3rd,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_TT_DESC,.,Increases temporarily the character's parry ratio for a certain amount of time.,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_STUDY,.,The third skill of Concentration technique. It is a stage where one has understood the flow of inner force and so is able to respond instantly to any stimulus without having to concentrate.,0,1000,1000,1000,597,63,99999999,4000,0,0,0,13,0,0,0,0,0,0,0,0,Any,Any,255,255,856,4,1,1685418593,arud,612605,25970,28,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3411,SKILL_CH_LIGHTNING_JIPJUNG_C_02,SKILL_CH_LIGHTNING_JIPJUNG_C,0,2,2,skill\china\lightning_jipjung_c.ddj,SN_SKILL_CH_LIGHTNING_JIPJUNG_C,,Concentration - 3rd,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_TT_DESC,.,Increases temporarily the character's parry ratio for a certain amount of time.,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_STUDY,.,The third skill of Concentration technique. It is a stage where one has understood the flow of inner force and so is able to respond instantly to any stimulus without having to concentrate.,0,1000,1000,1000,661,66,99999999,4000,0,0,0,13,0,0,0,0,0,0,0,0,Any,Any,255,255,1420,4,1,1685418593,arud,627731,25970,29,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3412,SKILL_CH_LIGHTNING_JIPJUNG_C_03,SKILL_CH_LIGHTNING_JIPJUNG_C,0,3,2,skill\china\lightning_jipjung_c.ddj,SN_SKILL_CH_LIGHTNING_JIPJUNG_C,,Concentration - 3rd,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_TT_DESC,.,Increases temporarily the character's parry ratio for a certain amount of time.,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_STUDY,.,The third skill of Concentration technique. It is a stage where one has understood the flow of inner force and so is able to respond instantly to any stimulus without having to concentrate.,0,1000,1000,1000,730,69,99999999,4000,0,0,0,13,0,0,0,0,0,0,0,0,Any,Any,255,255,1607,4,1,1685418593,arud,642857,25970,29,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3413,SKILL_CH_LIGHTNING_JIPJUNG_C_04,SKILL_CH_LIGHTNING_JIPJUNG_C,0,4,2,skill\china\lightning_jipjung_c.ddj,SN_SKILL_CH_LIGHTNING_JIPJUNG_C,,Concentration - 3rd,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_TT_DESC,.,Increases temporarily the character's parry ratio for a certain amount of time.,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_STUDY,.,The third skill of Concentration technique. It is a stage where one has understood the flow of inner force and so is able to respond instantly to any stimulus without having to concentrate.,0,1000,1000,1000,806,72,99999999,4000,0,0,0,13,0,0,0,0,0,0,0,0,Any,Any,255,255,1834,4,1,1685418593,arud,657983,25970,30,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3414,SKILL_CH_LIGHTNING_JIPJUNG_C_05,SKILL_CH_LIGHTNING_JIPJUNG_C,0,5,2,skill\china\lightning_jipjung_c.ddj,SN_SKILL_CH_LIGHTNING_JIPJUNG_C,,Concentration - 3rd,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_TT_DESC,.,Increases temporarily the character's parry ratio for a certain amount of time.,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_STUDY,.,The third skill of Concentration technique. It is a stage where one has understood the flow of inner force and so is able to respond instantly to any stimulus without having to concentrate.,0,1000,1000,1000,887,75,99999999,4000,0,0,0,13,0,0,0,0,0,0,0,0,Any,Any,255,255,2082,4,1,1685418593,arud,673109,25970,30,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Lightning,Force,274,3415,SKILL_CH_LIGHTNING_JIPJUNG_C_06,SKILL_CH_LIGHTNING_JIPJUNG_C,0,6,2,skill\china\lightning_jipjung_c.ddj,SN_SKILL_CH_LIGHTNING_JIPJUNG_C,,Concentration - 3rd,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_TT_DESC,.,Increases temporarily the character's parry ratio for a certain amount of time.,SN_SKILL_CH_LIGHTNING_JIPJUNG_C_STUDY,.,The third skill of Concentration technique. It is a stage where one has understood the flow of inner force and so is able to respond instantly to any stimulus without having to concentrate.,0,1000,1000,1000,976,78,99999999,4000,0,0,0,13,0,0,0,0,0,0,0,0,Any,Any,255,255,2329,4,1,1685418593,arud,688235,25970,31,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3416,SKILL_CH_FIRE_GIGONGTA_D_01,SKILL_CH_FIRE_GIGONGTA_D,0,1,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1023,65,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,1358,0,1,1685418593,arud,8000,6386804,8,100,307,511,____,100,25205,150,25,63,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3417,SKILL_CH_FIRE_GIGONGTA_D_02,SKILL_CH_FIRE_GIGONGTA_D,0,2,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1094,67,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,1482,0,1,1685418593,arud,8000,6386804,8,100,328,547,#___,100,25205,154,25,65,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3418,SKILL_CH_FIRE_GIGONGTA_D_03,SKILL_CH_FIRE_GIGONGTA_D,0,3,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1169,69,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,1607,0,1,1685418593,arud,8000,6386804,8,100,351,584,H___,100,25205,158,25,67,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3419,SKILL_CH_FIRE_GIGONGTA_D_04,SKILL_CH_FIRE_GIGONGTA_D,0,4,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1248,71,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,1752,0,1,1685418593,arud,8000,6386804,8,100,374,624,p___,100,25205,162,25,69,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3420,SKILL_CH_FIRE_GIGONGTA_D_05,SKILL_CH_FIRE_GIGONGTA_D,0,5,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1332,73,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,1917,0,1,1685418593,arud,8000,6386804,8,100,399,666,____,100,25205,166,25,71,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3421,SKILL_CH_FIRE_GIGONGTA_D_06,SKILL_CH_FIRE_GIGONGTA_D,0,6,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1420,75,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,2082,0,1,1685418593,arud,8000,6386804,8,100,426,710,____,100,25205,170,25,73,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3422,SKILL_CH_FIRE_GIGONGTA_D_07,SKILL_CH_FIRE_GIGONGTA_D,0,7,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1513,77,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,2247,0,1,1685418593,arud,8000,6386804,8,100,454,757,____,100,25205,174,25,75,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3423,SKILL_CH_FIRE_GIGONGTA_D_08,SKILL_CH_FIRE_GIGONGTA_D,0,8,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1612,79,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,2412,0,1,1685418593,arud,8000,6386804,8,100,484,806,&___,100,25205,178,25,77,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3424,SKILL_CH_FIRE_GIGONGTA_D_09,SKILL_CH_FIRE_GIGONGTA_D,0,9,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1716,81,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,2600,0,1,1685418593,arud,8000,6386804,8,100,515,858,Z___,100,25205,182,25,79,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3425,SKILL_CH_FIRE_GIGONGTA_D_10,SKILL_CH_FIRE_GIGONGTA_D,0,10,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1826,83,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,3091,0,1,1685418593,arud,8000,6386804,8,100,548,913,____,100,25205,186,25,81,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3426,SKILL_CH_FIRE_GIGONGTA_D_11,SKILL_CH_FIRE_GIGONGTA_D,0,11,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,1942,85,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,3927,0,1,1685418593,arud,8000,6386804,8,100,583,971,____,100,25205,190,25,83,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3427,SKILL_CH_FIRE_GIGONGTA_D_12,SKILL_CH_FIRE_GIGONGTA_D,0,12,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,2064,87,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,4847,0,1,1685418593,arud,8000,6386804,8,100,619,1032,____,100,25205,194,25,85,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3428,SKILL_CH_FIRE_GIGONGTA_D_13,SKILL_CH_FIRE_GIGONGTA_D,0,13,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,2194,89,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,5507,0,1,1685418593,arud,8000,6386804,8,100,658,1097,I___,100,25205,198,25,87,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3429,SKILL_CH_FIRE_GIGONGTA_D_14,SKILL_CH_FIRE_GIGONGTA_D,0,14,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,2330,91,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,5931,0,1,1685418593,arud,8000,6386804,8,100,699,1165,____,100,25205,202,25,89,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3430,SKILL_CH_FIRE_GIGONGTA_D_15,SKILL_CH_FIRE_GIGONGTA_D,0,15,1,skill\china\fire_gigongta_d.ddj,SN_SKILL_CH_FIRE_GIGONGTA_D,,Soul Fire force,SN_SKILL_CH_FIRE_GIGONGTA_D_TT_DESC,.,Increases the attack power of Force by infusing the force of Fire into the weapon.,SN_SKILL_CH_FIRE_GIGONGTA_D_STUDY,.,The fourth skill of Fire Force Series is called Fire Soul to mean that the soul of a fire god is put into it. Carries a heat so strong that even demons familiar to the fire of Hell cannot withstand it.,0,0,0,0,2473,93,99999999,8000,0,0,0,1,0,0,0,0,0,0,0,0,Any,Any,255,255,7087,0,1,1685418593,arud,8000,6386804,8,100,742,1237,____,100,25205,206,25,91,1734702198,1296122196,TAAM,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3431,SKILL_CH_FIRE_SHIELD_D_01,SKILL_CH_FIRE_SHIELD_D,0,1,2,skill\china\fire_shield_d.ddj,SN_SKILL_CH_FIRE_SHIELD_D,,Fire Shield - Emperor,SN_SKILL_CH_FIRE_SHIELD_D_TT_DESC,.,Decreases the power of abnormal state by infusing the force into the shield.,SN_SKILL_CH_FIRE_SHIELD_D_STUDY,.,The flame over the shield displays the majesty of an Emperor who is noble and unapproachable so the skill was named Emperor. It is the fourth skill of Fire Shield Series.,0,0,0,2000,1178,68,99999999,5000,0,0,0,16,0,0,0,0,0,0,0,0,Any,Any,255,255,1545,1,1,1685418593,arud,637815,1650946657,63,78,0,1919250793,iqer,4,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3441,SKILL_CH_FIRE_HWABYEOK_C_01,SKILL_CH_FIRE_HWABYEOK_C,0,1,2,skill\china\fire_hwabyeok_c.ddj,SN_SKILL_CH_FIRE_HWABYEOK_C,,Fire Wall - Castle,SN_SKILL_CH_FIRE_HWABYEOK_C_TT_DESC,.,Absorbs the magical attack by creating a wall of fire.,SN_SKILL_CH_FIRE_HWABYEOK_C_STUDY,.,The third skill of Fire Wall Series is called Castle because it looks like a stronghold which would never collapse.,0,1000,1500,1000,1195,63,99999999,5000,0,0,0,11,0,0,0,0,0,0,0,0,Any,Any,255,255,856,4,1,1869506150,ffno,5000,299,28791,11,5974,0,,57,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3442,SKILL_CH_FIRE_HWABYEOK_C_02,SKILL_CH_FIRE_HWABYEOK_C,0,2,2,skill\china\fire_hwabyeok_c.ddj,SN_SKILL_CH_FIRE_HWABYEOK_C,,Fire Wall - Castle,SN_SKILL_CH_FIRE_HWABYEOK_C_TT_DESC,.,Absorbs the magical attack by creating a wall of fire.,SN_SKILL_CH_FIRE_HWABYEOK_C_STUDY,.,The third skill of Fire Wall Series is called Castle because it looks like a stronghold which would never collapse.,0,1000,1500,1000,1322,66,99999999,5000,0,0,0,11,0,0,0,0,0,0,0,0,Any,Any,255,255,1420,4,1,1869506150,ffno,5000,331,28791,11,6611,0,,60,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3443,SKILL_CH_FIRE_HWABYEOK_C_03,SKILL_CH_FIRE_HWABYEOK_C,0,3,2,skill\china\fire_hwabyeok_c.ddj,SN_SKILL_CH_FIRE_HWABYEOK_C,,Fire Wall - Castle,SN_SKILL_CH_FIRE_HWABYEOK_C_TT_DESC,.,Absorbs the magical attack by creating a wall of fire.,SN_SKILL_CH_FIRE_HWABYEOK_C_STUDY,.,The third skill of Fire Wall Series is called Castle because it looks like a stronghold which would never collapse.,0,1000,1500,1000,1461,69,99999999,5000,0,0,0,11,0,0,0,0,0,0,0,0,Any,Any,255,255,1607,4,1,1869506150,ffno,5000,365,28791,11,7304,0,,63,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3444,SKILL_CH_FIRE_HWABYEOK_C_04,SKILL_CH_FIRE_HWABYEOK_C,0,4,2,skill\china\fire_hwabyeok_c.ddj,SN_SKILL_CH_FIRE_HWABYEOK_C,,Fire Wall - Castle,SN_SKILL_CH_FIRE_HWABYEOK_C_TT_DESC,.,Absorbs the magical attack by creating a wall of fire.,SN_SKILL_CH_FIRE_HWABYEOK_C_STUDY,.,The third skill of Fire Wall Series is called Castle because it looks like a stronghold which would never collapse.,0,1000,1500,1000,1611,72,99999999,5000,0,0,0,11,0,0,0,0,0,0,0,0,Any,Any,255,255,1834,4,1,1869506150,ffno,5000,403,28791,11,8057,0,,66,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
Chinese,Fire,Force,275,3445,SKILL_CH_FIRE_HWABYEOK_C_05,SKILL_CH_FIRE_HWABYEOK_C,0,5,2,skill\china\fire_hwabyeok_c.ddj,SN_SKILL_CH_FIRE_HWABYEOK_C,,Fire Wall - Castle,SN_SKILL_CH_FIRE_HWABYEOK_C_TT_DESC,.,Absorbs the magical attack by creating a wall of fire.,SN_SKILL_CH_FIRE_HWABYEOK_C_STUDY,.,The third skill of Fire Wall Series is called Castle because it looks like a stronghold which would never collapse.,0,1000,1500,1000,1775,75,99999999,5000,0,0,0,11,0,0,0,0,0,0,0,0,Any,Any,255,255,2082,4,1,1869506150,ffno,5000,444,28791,11,8875,0,,69,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
